UnixTime,Row,Segment,Timestamp,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight
1676984940.823763,47265,BlankScreen2,2023-02-21 18:39:00.823763,1392.0,444.0,1387.0,457.0,-1.0,-1.0,393823.404,627.523681640625,622.77392578125,0.5384004116058348,0.5127133727073669,0.3925656676292419,0.5060667395591735,0.0,0.0
1676984940.8323703,47266,BlankScreen2,2023-02-21 18:39:00.832371,1399.0,445.0,1364.0,473.0,3.5423583984375,3.32818603515625,393832.011,627.6435546875,622.83349609375,0.5383095145225524,0.5126476287841796,0.3924656212329864,0.5060266256332397,0.0,0.0
1676984940.8406324,47267,BlankScreen2,2023-02-21 18:39:00.840632,1380.0,449.0,1362.0,446.0,-1.0,-1.0,393840.2729999999,627.6477661132812,622.7892456054688,0.5382763147354126,0.5127034187316895,0.3924197554588317,0.5059893131256104,0.0,0.0
1676984940.848747,47268,BlankScreen2,2023-02-21 18:39:00.848747,1384.0,447.0,1340.0,446.0,-1.0,-1.0,393848.3879999999,627.7012329101562,622.8211669921875,0.5383656024932861,0.5126823782920837,0.3925063610076904,0.5059813857078552,0.0,0.0
1676984940.8570156,47269,BlankScreen2,2023-02-21 18:39:00.857016,1374.0,443.0,1339.0,444.0,3.511871337890625,3.321441650390625,393856.657,627.7638549804688,622.8568725585938,0.5382207632064819,0.5125708580017089,0.3923813700675964,0.5059869289398193,0.0,0.0
1676984940.8653624,47270,BlankScreen2,2023-02-21 18:39:00.865362,1379.0,447.0,1342.0,453.0,-1.0,-1.0,393865.004,627.727783203125,622.8017578125,0.5381907820701599,0.5126549005508422,0.3923274874687194,0.5059522986412048,0.0,0.0
1676984940.873689,47271,BlankScreen2,2023-02-21 18:39:00.873689,1389.0,445.0,1339.0,458.0,-1.0,-1.0,393873.331,627.7603149414064,622.8334350585938,0.5382806062698364,0.512621521949768,0.3923967182636261,0.5059937834739685,0.0,0.0
1676984940.882013,47272,BlankScreen2,2023-02-21 18:39:00.882013,1404.0,441.0,1383.0,407.0,3.44244384765625,3.1064453125,393881.654,627.8085327148438,622.8690185546875,0.5381314158439636,0.5124930143356323,0.3923166990280151,0.505971074104309,0.0,0.0
1676984940.8903773,47273,BlankScreen2,2023-02-21 18:39:00.890377,1376.0,450.0,1349.0,440.0,-1.0,-1.0,393890.0179999999,627.7568359375,622.8142700195312,0.5383740067481994,0.5126428604125975,0.3924746513366699,0.5059349536895752,0.0,0.0
1676984940.8986828,47274,BlankScreen2,2023-02-21 18:39:00.898683,1303.0,449.0,1302.0,426.0,-1.0,-1.0,393898.3239999999,627.7716674804688,622.8507690429688,0.5389190912246704,0.5126346945762634,0.3929428160190582,0.5059765577316284,0.0,0.0
1676984940.907024,47275,BlankScreen2,2023-02-21 18:39:00.907024,1220.0,446.0,1206.0,440.0,3.4057159423828125,3.2012481689453125,393906.6649999999,627.8173217773438,622.9015502929688,0.5391440987586975,0.5126141309738159,0.3932650685310363,0.5059264302253723,0.0,0.0
1676984940.9157672,47276,BlankScreen2,2023-02-21 18:39:00.915767,1140.0,457.0,1118.0,438.0,-1.0,-1.0,393915.408,627.7609252929688,622.8309936523438,0.5393569469451904,0.512714147567749,0.3934384584426879,0.5059255361557006,0.0,0.0
1676984940.923706,47277,BlankScreen2,2023-02-21 18:39:00.923706,1104.0,471.0,1062.0,449.0,-1.0,-1.0,393923.347,627.7567138671875,622.8184204101562,0.539439857006073,0.5127063393592834,0.3935246467590332,0.5059732794761657,0.0,0.0
1676984940.9320138,47278,BlankScreen2,2023-02-21 18:39:00.932014,1106.0,480.0,1057.0,464.0,3.46551513671875,3.237533569335937,393931.6549999999,627.759765625,622.8096313476562,0.5393502712249755,0.5126734375953674,0.393444150686264,0.5059785842895507,0.0,0.0
1676984940.9403868,47279,BlankScreen2,2023-02-21 18:39:00.940387,1111.0,478.0,1057.0,464.0,-1.0,-1.0,393940.02799999993,627.6575317382812,622.6953735351562,0.539335012435913,0.5127122402191162,0.3933758437633514,0.5059685111045837,0.0,0.0
1676984940.9486854,47280,BlankScreen2,2023-02-21 18:39:00.948685,1111.0,452.0,1057.0,465.0,-1.0,-1.0,393948.326,627.6156616210938,622.65234375,0.5394666790962219,0.5127302408218383,0.393461674451828,0.5060074925422668,0.0,0.0
