Row,Timestamp,Combined Event Source,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,InputEventSource,Data,StimType.1,CPU Sys,Memory Sys,CPU Proc,Memory Proc,Event Group,Event Label,Event Text,Event Index,Category 1 active on ScreenRecording-1,Category 1 instance on ScreenRecording-1,CatI_tem1 active on ScreenRecording-1,CatI_tem1 instance on ScreenRecording-1
4795,528214,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:894;Y:798,TestImage,,,,,,,,,,,,
4796,528238,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:945;Y:822,TestImage,,,,,,,,,,,,
4797,528262,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:986;Y:840,TestImage,,,,,,,,,,,,
4798,528286,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1033;Y:860,TestImage,,,,,,,,,,,,
4799,528310,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1066;Y:869,TestImage,,,,,,,,,,,,
4800,528335,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1083;Y:875,TestImage,,,,,,,,,,,,
4801,528358,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1094;Y:886,TestImage,,,,,,,,,,,,
4802,528382,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1104;Y:903,TestImage,,,,,,,,,,,,
4803,528407,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1109;Y:918,TestImage,,,,,,,,,,,,
4804,528431,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1114;Y:940,TestImage,,,,,,,,,,,,
4805,528455,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1131;Y:978,TestImage,,,,,,,,,,,,
4806,528479,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1162;Y:1019,TestImage,,,,,,,,,,,,
4807,528503,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1184;Y:1031,TestImage,,,,,,,,,,,,
4808,528527,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1186;Y:1033,TestImage,,,,,,,,,,,,
4809,528552,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1188;Y:1032,TestImage,,,,,,,,,,,,
4810,528574,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1193;Y:1022,TestImage,,,,,,,,,,,,
4811,528598,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1199;Y:1007,TestImage,,,,,,,,,,,,
4812,528622,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1204;Y:1000,TestImage,,,,,,,,,,,,
4813,528647,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1206;Y:999,TestImage,,,,,,,,,,,,
4814,528793,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,29.5692596435547,52.7854837775954,12.3300743103027,778.57421875,,,,,,,,
4815,528831,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1206;Y:999;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,CatI_tem1,37.0
4816,528927,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1206;Y:999;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,,
4817,529246,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1206;Y:998,TestImage,,,,,,,,,,,,
4818,529270,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1206;Y:992,TestImage,,,,,,,,,,,,
4819,529294,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1209;Y:987,TestImage,,,,,,,,,,,,
4820,529398,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1210;Y:985,TestImage,,,,,,,,,,,,
4821,529422,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1228;Y:979,TestImage,,,,,,,,,,,,
4822,529446,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1269;Y:973,TestImage,,,,,,,,,,,,
4823,529470,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1357;Y:963,TestImage,,,,,,,,,,,,
4824,529494,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1476;Y:963,TestImage,,,,,,,,,,,,
4825,529518,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1582;Y:963,TestImage,,,,,,,,,,,,
4826,529542,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1657;Y:960,TestImage,,,,,,,,,,,,
4827,529566,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1707;Y:962,TestImage,,,,,,,,,,,,
4828,529590,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1756;Y:968,TestImage,,,,,,,,,,,,
4829,529614,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1791;Y:974,TestImage,,,,,,,,,,,,
4830,529638,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1809;Y:974,TestImage,,,,,,,,,,,,
4831,529662,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1815;Y:974,TestImage,,,,,,,,,,,,
4832,529686,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1819;Y:974,TestImage,,,,,,,,,,,,
4833,529710,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1822;Y:974,TestImage,,,,,,,,,,,,
4834,529734,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1828;Y:974,TestImage,,,,,,,,,,,,
4835,529758,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1834;Y:974,TestImage,,,,,,,,,,,,
4836,529860,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,17.6773376464844,52.7339148742496,9.66940975189209,786.48828125,,,,,,,,
4837,529886,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1833;Y:974,TestImage,,,,,,,,,,,,
4838,529910,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1821;Y:974,TestImage,,,,,,,,,,,,
4839,529934,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1810;Y:977,TestImage,,,,,,,,,,,,
4840,529958,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1801;Y:977,TestImage,,,,,,,,,,,,
4841,529982,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1798;Y:978,TestImage,,,,,,,,,,,,
4842,530006,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1796;Y:978,TestImage,,,,,,,,,,,,
4843,530182,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1796;Y:978;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,,
4844,530270,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1796;Y:978;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,CatI_tem1,38.0
4845,530374,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1795;Y:978,TestImage,,,,,,,,,,,,
4846,530398,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1794;Y:978,TestImage,,,,,,,,,,,,
4847,530422,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1792;Y:978,TestImage,,,,,,,,,,,,
4848,530446,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1789;Y:978,TestImage,,,,,,,,,,,,
4849,530478,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1786;Y:978,TestImage,,,,,,,,,,,,
4850,530510,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1785;Y:978,TestImage,,,,,,,,,,,,
4851,530534,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1779;Y:978,TestImage,,,,,,,,,,,,
4852,530558,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1772;Y:978,TestImage,,,,,,,,,,,,
4853,530582,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1764;Y:978,TestImage,,,,,,,,,,,,
4854,530607,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1754;Y:978,TestImage,,,,,,,,,,,,
4855,530630,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1743;Y:978,TestImage,,,,,,,,,,,,
4856,530654,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1726;Y:977,TestImage,,,,,,,,,,,,
4857,530679,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1710;Y:977,TestImage,,,,,,,,,,,,
4858,530702,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1695;Y:977,TestImage,,,,,,,,,,,,
4859,530726,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1684;Y:977,TestImage,,,,,,,,,,,,
4860,530750,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1676;Y:976,TestImage,,,,,,,,,,,,
4861,530774,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1667;Y:974,TestImage,,,,,,,,,,,,
4862,530798,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1657;Y:973,TestImage,,,,,,,,,,,,
4863,530822,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1638;Y:970,TestImage,,,,,,,,,,,,
4864,530846,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1612;Y:967,TestImage,,,,,,,,,,,,
4865,530870,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1579;Y:962,TestImage,,,,,,,,,,,,
4866,530894,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1533;Y:953,TestImage,,,,,,,,,,,,
4867,530901,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,30.7644672393799,52.8369557924426,13.5070915222168,778.57421875,,,,,,,,
4868,530918,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1475;Y:941,TestImage,,,,,,,,,,,,
4869,530942,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1431;Y:934,TestImage,,,,,,,,,,,,
4870,530966,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1389;Y:926,TestImage,,,,,,,,,,,,
4871,530990,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1357;Y:921,TestImage,,,,,,,,,,,,
4872,531014,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1324;Y:914,TestImage,,,,,,,,,,,,
4873,531038,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1289;Y:905,TestImage,,,,,,,,,,,,
4874,531062,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1244;Y:897,TestImage,,,,,,,,,,,,
4875,531086,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1172;Y:888,TestImage,,,,,,,,,,,,
4876,531110,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1094;Y:876,TestImage,,,,,,,,,,,,
4877,531135,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1024;Y:866,TestImage,,,,,,,,,,,,
4878,531158,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:982;Y:861,TestImage,,,,,,,,,,,,
4879,531182,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:951;Y:857,TestImage,,,,,,,,,,,,
4880,531207,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:928;Y:854,TestImage,,,,,,,,,,,,
4881,531230,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:910;Y:851,TestImage,,,,,,,,,,,,
4882,531254,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:893;Y:847,TestImage,,,,,,,,,,,,
4883,531278,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:874;Y:845,TestImage,,,,,,,,,,,,
4884,531303,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:861;Y:843,TestImage,,,,,,,,,,,,
4885,531326,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:847;Y:841,TestImage,,,,,,,,,,,,
4886,531350,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:828;Y:838,TestImage,,,,,,,,,,,,
4887,531374,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:807;Y:836,TestImage,,,,,,,,,,,,
4888,531398,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:781;Y:830,TestImage,,,,,,,,,,,,
4889,531422,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:751;Y:821,TestImage,,,,,,,,,,,,
4890,531446,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:723;Y:815,TestImage,,,,,,,,,,,,
4891,531470,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:699;Y:808,TestImage,,,,,,,,,,,,
4892,531494,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:679;Y:804,TestImage,,,,,,,,,,,,
4893,531518,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:665;Y:801,TestImage,,,,,,,,,,,,
4894,531542,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:657;Y:799,TestImage,,,,,,,,,,,,
4895,531622,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:654;Y:799,TestImage,,,,,,,,,,,,
4896,531878,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:654;Y:798,TestImage,,,,,,,,,,,,
4897,531957,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,25.8147392272949,52.8276787187077,13.2274580001831,786.46484375,,,,,,,,
4898,532230,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:654;Y:797,TestImage,,,,,,,,,,,,
4899,533009,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,27.6942329406738,52.7871551041951,12.1355667114258,778.55078125,,,,,,,,
4900,534067,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,22.3736171722412,52.7027167777211,11.9654607772827,781.19140625,,,,,,,,
4901,535104,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,28.6441955566406,52.7757707056171,14.5683240890503,778.55078125,,,,,,,,
4902,536137,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,30.7831249237061,52.7406486248979,16.32053565979,778.55078125,,,,,,,,
4903,537194,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,26.1157073974609,52.7491505906444,14.9161310195923,778.55078125,,,,,,,,
4904,538253,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,30.0423355102539,52.7932348574782,13.8125867843628,788.9765625,,,,,,,,
4905,539301,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,25.3594646453857,52.81263677931,13.3881912231445,781.0625,,,,,,,,
4906,540346,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,28.2170104980469,52.8852062647134,16.2777500152588,789.109375,,,,,,,,
4907,541394,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,29.2108688354492,52.7959477354372,13.3753824234009,778.5546875,,,,,,,,
4908,542436,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,28.6746864318848,52.8275818302092,13.9200201034546,778.5546875,,,,,,,,
4909,543478,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,27.1102161407471,52.8355266870891,12.0308704376221,778.5546875,,,,,,,,
4910,544527,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,31.9570007324219,52.8907046870053,10.3854856491089,789.109375,,,,,,,,
4911,545584,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,31.170955657959,52.84671730867,18.9934329986572,781.1953125,,,,,,,,
4912,545639,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:654;Y:797,TestImage,,,,,,,,,,,,
4913,545662,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:673;Y:820,TestImage,,,,,,,,,,,,
4914,545688,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:699;Y:849,TestImage,,,,,,,,,,,,
4915,545710,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:728;Y:883,TestImage,,,,,,,,,,,,
4916,545735,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:745;Y:907,TestImage,,,,,,,,,,,,
4917,545758,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:753;Y:925,TestImage,,,,,,,,,,,,
4918,545782,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:759;Y:951,TestImage,,,,,,,,,,,,
4919,545806,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:763;Y:975,TestImage,,,,,,,,,,,,
4920,545831,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:764;Y:986,TestImage,,,,,,,,,,,,
4921,545854,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:764;Y:988,TestImage,,,,,,,,,,,,
4922,545990,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:764;Y:988,TestImage,,,,,,,,,,,,
4923,546014,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:759;Y:988,TestImage,,,,,,,,,,,,
4924,546038,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:747;Y:988,TestImage,,,,,,,,,,,,
4925,546062,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:730;Y:987,TestImage,,,,,,,,,,,,
4926,546086,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:722;Y:985,TestImage,,,,,,,,,,,,
4927,546446,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:720;Y:985;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,,
4928,546542,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:720;Y:985;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,CatI_tem1,39.0
4929,546643,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,26.1128482818604,52.8342913587328,14.6944990158081,778.57421875,,,,,,,,
4930,546798,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:720;Y:983,TestImage,,,,,,,,,,,,
4931,546822,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:757;Y:976,TestImage,,,,,,,,,,,,
4932,546846,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:828;Y:974,TestImage,,,,,,,,,,,,
4933,546870,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:960;Y:969,TestImage,,,,,,,,,,,,
4934,546894,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1125;Y:969,TestImage,,,,,,,,,,,,
4935,546918,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1295;Y:969,TestImage,,,,,,,,,,,,
4936,546942,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1436;Y:969,TestImage,,,,,,,,,,,,
4937,546966,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1561;Y:969,TestImage,,,,,,,,,,,,
4938,546990,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1629;Y:969,TestImage,,,,,,,,,,,,
4939,547015,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1671;Y:969,TestImage,,,,,,,,,,,,
4940,547039,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1707;Y:969,TestImage,,,,,,,,,,,,
4941,547063,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1740;Y:969,TestImage,,,,,,,,,,,,
4942,547086,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1780;Y:969,TestImage,,,,,,,,,,,,
4943,547111,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1804;Y:969,TestImage,,,,,,,,,,,,
4944,547134,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1809;Y:969,TestImage,,,,,,,,,,,,
4945,547311,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1809;Y:969,TestImage,,,,,,,,,,,,
4946,547334,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1803;Y:970,TestImage,,,,,,,,,,,,
4947,547359,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1798;Y:972,TestImage,,,,,,,,,,,,
4948,547382,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1792;Y:973,TestImage,,,,,,,,,,,,
4949,547402,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1787;Y:975,TestImage,,,,,,,,,,,,
4950,547430,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1774;Y:976,TestImage,,,,,,,,,,,,
4951,547456,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1769;Y:977,TestImage,,,,,,,,,,,,
4952,547495,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1767;Y:978,TestImage,,,,,,,,,,,,
4953,547615,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1767;Y:978;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,CatI_tem1,40.0
4954,547692,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,28.1773910522461,52.8970508836594,11.6111011505127,778.57421875,,,,,,,CatI_tem1,40.0
4955,547719,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1767;Y:978;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,,
4956,548008,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1766;Y:978,TestImage,,,,,,,,,,,,
4957,548030,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1762;Y:978,TestImage,,,,,,,,,,,,
4958,548062,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1760;Y:978,TestImage,,,,,,,,,,,,
4959,548096,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1759;Y:978,TestImage,,,,,,,,,,,,
4960,548120,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1758;Y:978,TestImage,,,,,,,,,,,,
4961,548142,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1756;Y:978,TestImage,,,,,,,,,,,,
4962,548167,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1751;Y:977,TestImage,,,,,,,,,,,,
4963,548190,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1746;Y:977,TestImage,,,,,,,,,,,,
4964,548214,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1738;Y:977,TestImage,,,,,,,,,,,,
4965,548239,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1734;Y:976,TestImage,,,,,,,,,,,,
4966,548262,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1733;Y:976,TestImage,,,,,,,,,,,,
4967,548294,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1732;Y:976,TestImage,,,,,,,,,,,,
4968,548327,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1731;Y:976,TestImage,,,,,,,,,,,,
4969,548352,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1729;Y:976,TestImage,,,,,,,,,,,,
4970,548383,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1727;Y:976,TestImage,,,,,,,,,,,,
4971,548438,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1726;Y:976,TestImage,,,,,,,,,,,,
4972,548526,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1726;Y:976,TestImage,,,,,,,,,,,,
4973,548598,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1725;Y:976,TestImage,,,,,,,,,,,,
4974,548732,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,29.360969543457,52.8776974060769,13.0396575927734,782.3125,,,,,,,,
4975,548734,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1725;Y:976,TestImage,,,,,,,,,,,,
4976,548767,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1723;Y:976,TestImage,,,,,,,,,,,,
4977,548790,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1723;Y:976,TestImage,,,,,,,,,,,,
4978,548822,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1722;Y:976,TestImage,,,,,,,,,,,,
4979,548846,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1720;Y:976,TestImage,,,,,,,,,,,,
4980,548871,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1719;Y:975,TestImage,,,,,,,,,,,,
4981,548911,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1717;Y:975,TestImage,,,,,,,,,,,,
4982,548934,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1714;Y:974,TestImage,,,,,,,,,,,,
4983,548958,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1701;Y:968,TestImage,,,,,,,,,,,,
4984,548982,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1678;Y:950,TestImage,,,,,,,,,,,,
4985,549007,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1652;Y:925,TestImage,,,,,,,,,,,,
4986,549031,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1614;Y:891,TestImage,,,,,,,,,,,,
4987,549054,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1583;Y:866,TestImage,,,,,,,,,,,,
