Row,Timestamp,Combined Event Source,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,InputEventSource,Data,StimType.1,CPU Sys,Memory Sys,CPU Proc,Memory Proc,Event Group,Event Label,Event Text,Event Index,Category 1 active on ScreenRecording-1,Category 1 instance on ScreenRecording-1,CatI_tem1 active on ScreenRecording-1,CatI_tem1 instance on ScreenRecording-1
6686,665501,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:712;Y:578,TestImage,,,,,,,,,,,,
6687,665525,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:721;Y:577,TestImage,,,,,,,,,,,,
6688,665549,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:734;Y:574,TestImage,,,,,,,,,,,,
6689,665573,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:743;Y:573,TestImage,,,,,,,,,,,,
6690,665597,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:746;Y:573,TestImage,,,,,,,,,,,,
6691,665621,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:748;Y:572,TestImage,,,,,,,,,,,,
6692,665645,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:752;Y:572,TestImage,,,,,,,,,,,,
6693,665669,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:759;Y:572,TestImage,,,,,,,,,,,,
6694,665693,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:767;Y:572,TestImage,,,,,,,,,,,,
6695,665717,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:774;Y:572,TestImage,,,,,,,,,,,,
6696,665741,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:784;Y:572,TestImage,,,,,,,,,,,,
6697,665765,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:796;Y:572,TestImage,,,,,,,,,,,,
6698,665789,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:804;Y:572,TestImage,,,,,,,,,,,,
6699,665813,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:811;Y:572,TestImage,,,,,,,,,,,,
6700,665836,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:818;Y:572,TestImage,,,,,,,,,,,,
6701,665861,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:828;Y:574,TestImage,,,,,,,,,,,,
6702,665885,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:846;Y:576,TestImage,,,,,,,,,,,,
6703,665911,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:863;Y:579,TestImage,,,,,,,,,,,,
6704,665932,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:884;Y:581,TestImage,,,,,,,,,,,,
6705,665957,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:902;Y:581,TestImage,,,,,,,,,,,,
6706,665965,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.53255462646484,57.9587724905455,0.661319315433502,2039.21875,,,,,,,,
6707,665981,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:912;Y:581,TestImage,,,,,,,,,,,,
6708,666004,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:924;Y:581,TestImage,,,,,,,,,,,,
6709,666029,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:946;Y:581,TestImage,,,,,,,,,,,,
6710,666053,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:967;Y:581,TestImage,,,,,,,,,,,,
6711,666077,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:991;Y:581,TestImage,,,,,,,,,,,,
6712,666101,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1008;Y:581,TestImage,,,,,,,,,,,,
6713,666125,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1026;Y:584,TestImage,,,,,,,,,,,,
6714,666149,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1042;Y:586,TestImage,,,,,,,,,,,,
6715,666173,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1063;Y:591,TestImage,,,,,,,,,,,,
6716,666197,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1087;Y:598,TestImage,,,,,,,,,,,,
6717,666221,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1113;Y:606,TestImage,,,,,,,,,,,,
6718,666245,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1135;Y:615,TestImage,,,,,,,,,,,,
6719,666269,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1156;Y:624,TestImage,,,,,,,,,,,,
6720,666293,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1167;Y:627,TestImage,,,,,,,,,,,,
6721,666389,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1171;Y:629,TestImage,,,,,,,,,,,,
6722,666413,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1177;Y:630,TestImage,,,,,,,,,,,,
6723,666437,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1180;Y:633,TestImage,,,,,,,,,,,,
6724,666565,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1180;Y:633,TestImage,,,,,,,,,,,,
6725,666589,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1176;Y:633,TestImage,,,,,,,,,,,,
6726,666653,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1174;Y:633,TestImage,,,,,,,,,,,,
6727,666677,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1171;Y:633,TestImage,,,,,,,,,,,,
6728,666701,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1168;Y:633,TestImage,,,,,,,,,,,,
6729,666725,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1162;Y:631,TestImage,,,,,,,,,,,,
6730,666804,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1159;Y:631,TestImage,,,,,,,,,,,,
6731,666998,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.88307046890259,58.2275654076087,0.945967018604279,2085.484375,,,,,,,,
6732,667380,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1159;Y:631;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,,
6733,667437,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1159;Y:631;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,CatI_tem1,71.0
6734,667525,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1156;Y:631,TestImage,,,,,,,,,,,,
6735,667549,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1125;Y:641,TestImage,,,,,,,,,,,,
6736,667573,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1062;Y:662,TestImage,,,,,,,,,,,,
6737,667597,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1010;Y:680,TestImage,,,,,,,,,,,,
6738,667621,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:980;Y:693,TestImage,,,,,,,,,,,,
6739,667645,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:952;Y:709,TestImage,,,,,,,,,,,,
6740,667669,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:910;Y:727,TestImage,,,,,,,,,,,,
6741,667693,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:844;Y:748,TestImage,,,,,,,,,,,,
6742,667718,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:769;Y:758,TestImage,,,,,,,,,,,,
6743,667741,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:714;Y:764,TestImage,,,,,,,,,,,,
6744,667765,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:667;Y:764,TestImage,,,,,,,,,,,,
6745,667789,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:625;Y:764,TestImage,,,,,,,,,,,,
6746,667813,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:589;Y:764,TestImage,,,,,,,,,,,,
6747,667837,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:570;Y:764,TestImage,,,,,,,,,,,,
6748,667861,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:551;Y:764,TestImage,,,,,,,,,,,,
6749,667885,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:527;Y:764,TestImage,,,,,,,,,,,,
6750,667909,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:511;Y:764,TestImage,,,,,,,,,,,,
6751,667933,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:505;Y:764,TestImage,,,,,,,,,,,,
6752,667957,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:502;Y:763,TestImage,,,,,,,,,,,,
6753,667981,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:497;Y:760,TestImage,,,,,,,,,,,,
6754,668005,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:488;Y:756,TestImage,,,,,,,,,,,,
6755,668029,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:479;Y:754,TestImage,,,,,,,,,,,,
6756,668031,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.31056213378906,58.4602915810919,0.567555725574493,2129.484375,,,,,,,,
6757,668053,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:471;Y:751,TestImage,,,,,,,,,,,,
6758,668077,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:463;Y:748,TestImage,,,,,,,,,,,,
6759,668102,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:456;Y:746,TestImage,,,,,,,,,,,,
6760,668125,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:452;Y:745,TestImage,,,,,,,,,,,,
6761,668230,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:451;Y:744,TestImage,,,,,,,,,,,,
6762,668253,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:452;Y:742,TestImage,,,,,,,,,,,,
6763,668277,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:462;Y:740,TestImage,,,,,,,,,,,,
6764,668300,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:480;Y:739,TestImage,,,,,,,,,,,,
6765,668325,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:503;Y:737,TestImage,,,,,,,,,,,,
6766,668349,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:529;Y:737,TestImage,,,,,,,,,,,,
6767,668373,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:557;Y:736,TestImage,,,,,,,,,,,,
6768,668397,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:589;Y:736,TestImage,,,,,,,,,,,,
6769,668421,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:607;Y:735,TestImage,,,,,,,,,,,,
6770,668445,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:619;Y:732,TestImage,,,,,,,,,,,,
6771,668469,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:629;Y:731,TestImage,,,,,,,,,,,,
6772,668493,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:632;Y:730,TestImage,,,,,,,,,,,,
6773,668525,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:636;Y:728,TestImage,,,,,,,,,,,,
6774,668549,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:638;Y:728,TestImage,,,,,,,,,,,,
6775,668573,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:643;Y:727,TestImage,,,,,,,,,,,,
6776,668605,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:648;Y:727,TestImage,,,,,,,,,,,,
6777,668629,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:653;Y:727,TestImage,,,,,,,,,,,,
6778,668653,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:661;Y:727,TestImage,,,,,,,,,,,,
6779,668773,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:662;Y:727,TestImage,,,,,,,,,,,,
6780,668797,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:652;Y:728,TestImage,,,,,,,,,,,,
6781,668821,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:630;Y:733,TestImage,,,,,,,,,,,,
6782,668845,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:607;Y:734,TestImage,,,,,,,,,,,,
6783,668868,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:586;Y:734,TestImage,,,,,,,,,,,,
6784,668892,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:566;Y:734,TestImage,,,,,,,,,,,,
6785,668917,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:551;Y:734,TestImage,,,,,,,,,,,,
6786,668949,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:547;Y:734,TestImage,,,,,,,,,,,,
6787,669067,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,6.52445316314697,58.7728538773687,1.79020023345947,2176.38671875,,,,,,,,
6788,669069,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:547;Y:734,TestImage,,,,,,,,,,,,
6789,669094,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:561;Y:734,TestImage,,,,,,,,,,,,
6790,669117,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:581;Y:734,TestImage,,,,,,,,,,,,
6791,669141,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:611;Y:734,TestImage,,,,,,,,,,,,
6792,669165,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:639;Y:736,TestImage,,,,,,,,,,,,
6793,669189,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:655;Y:736,TestImage,,,,,,,,,,,,
6794,669213,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:666;Y:736,TestImage,,,,,,,,,,,,
6795,669237,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:680;Y:736,TestImage,,,,,,,,,,,,
6796,669261,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:696;Y:736,TestImage,,,,,,,,,,,,
6797,669285,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:712;Y:736,TestImage,,,,,,,,,,,,
6798,669309,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:725;Y:736,TestImage,,,,,,,,,,,,
6799,669333,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:733;Y:736,TestImage,,,,,,,,,,,,
6800,669357,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:748;Y:735,TestImage,,,,,,,,,,,,
6801,669381,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:768;Y:735,TestImage,,,,,,,,,,,,
6802,669405,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:788;Y:735,TestImage,,,,,,,,,,,,
6803,669429,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:807;Y:734,TestImage,,,,,,,,,,,,
6804,669453,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:817;Y:734,TestImage,,,,,,,,,,,,
6805,669477,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:826;Y:734,TestImage,,,,,,,,,,,,
6806,669500,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:836;Y:734,TestImage,,,,,,,,,,,,
6807,669525,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:844;Y:734,TestImage,,,,,,,,,,,,
6808,669549,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:854;Y:733,TestImage,,,,,,,,,,,,
6809,669573,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:870;Y:733,TestImage,,,,,,,,,,,,
6810,669597,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:889;Y:733,TestImage,,,,,,,,,,,,
6811,669621,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:914;Y:733,TestImage,,,,,,,,,,,,
6812,669645,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:936;Y:733,TestImage,,,,,,,,,,,,
6813,669669,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:955;Y:733,TestImage,,,,,,,,,,,,
6814,669693,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:974;Y:733,TestImage,,,,,,,,,,,,
6815,669717,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:995;Y:733,TestImage,,,,,,,,,,,,
6816,669741,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1008;Y:732,TestImage,,,,,,,,,,,,
6817,669765,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1019;Y:730,TestImage,,,,,,,,,,,,
6818,669789,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1028;Y:729,TestImage,,,,,,,,,,,,
6819,669813,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1036;Y:728,TestImage,,,,,,,,,,,,
6820,669837,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1045;Y:725,TestImage,,,,,,,,,,,,
6821,669861,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1056;Y:724,TestImage,,,,,,,,,,,,
6822,669885,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1069;Y:723,TestImage,,,,,,,,,,,,
6823,669909,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1083;Y:721,TestImage,,,,,,,,,,,,
6824,669934,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1103;Y:721,TestImage,,,,,,,,,,,,
6825,669957,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1122;Y:721,TestImage,,,,,,,,,,,,
6826,669980,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1145;Y:721,TestImage,,,,,,,,,,,,
6827,670005,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1165;Y:720,TestImage,,,,,,,,,,,,
6828,670029,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1184;Y:720,TestImage,,,,,,,,,,,,
6829,670053,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1207;Y:720,TestImage,,,,,,,,,,,,
6830,670077,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1234;Y:725,TestImage,,,,,,,,,,,,
6831,670094,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.82192182540894,59.082339963817,1.14270675182343,2222.97265625,,,,,,,,
6832,670101,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1259;Y:729,TestImage,,,,,,,,,,,,
6833,670125,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1277;Y:732,TestImage,,,,,,,,,,,,
6834,670149,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1301;Y:735,TestImage,,,,,,,,,,,,
6835,670173,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1330;Y:739,TestImage,,,,,,,,,,,,
6836,670197,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1346;Y:740,TestImage,,,,,,,,,,,,
6837,670221,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1361;Y:740,TestImage,,,,,,,,,,,,
6838,670245,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1369;Y:740,TestImage,,,,,,,,,,,,
6839,670441,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1370;Y:740,TestImage,,,,,,,,,,,,
6840,670469,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1327;Y:750,TestImage,,,,,,,,,,,,
6841,670493,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1279;Y:757,TestImage,,,,,,,,,,,,
6842,670517,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1222;Y:763,TestImage,,,,,,,,,,,,
6843,670539,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1165;Y:771,TestImage,,,,,,,,,,,,
6844,670565,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1001;Y:789,TestImage,,,,,,,,,,,,
6845,670589,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:904;Y:802,TestImage,,,,,,,,,,,,
6846,670613,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:835;Y:808,TestImage,,,,,,,,,,,,
6847,670640,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:793;Y:811,TestImage,,,,,,,,,,,,
6848,670660,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:756;Y:811,TestImage,,,,,,,,,,,,
6849,670685,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:727;Y:812,TestImage,,,,,,,,,,,,
6850,670709,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:698;Y:814,TestImage,,,,,,,,,,,,
6851,670733,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:672;Y:815,TestImage,,,,,,,,,,,,
6852,670757,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:648;Y:817,TestImage,,,,,,,,,,,,
6853,670781,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:637;Y:819,TestImage,,,,,,,,,,,,
6854,670925,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:635;Y:819,TestImage,,,,,,,,,,,,
6855,670949,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:646;Y:817,TestImage,,,,,,,,,,,,
6856,670973,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:662;Y:810,TestImage,,,,,,,,,,,,
6857,670997,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:676;Y:806,TestImage,,,,,,,,,,,,
6858,671021,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:688;Y:803,TestImage,,,,,,,,,,,,
6859,671044,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:694;Y:801,TestImage,,,,,,,,,,,,
6860,671069,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:699;Y:799,TestImage,,,,,,,,,,,,
6861,671093,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:706;Y:796,TestImage,,,,,,,,,,,,
6862,671117,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:713;Y:793,TestImage,,,,,,,,,,,,
6863,671140,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,6.4117579460144,59.3653512680403,1.11978948116302,2269.49609375,,,,,,,,
6864,671141,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:717;Y:792,TestImage,,,,,,,,,,,,
6865,671165,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:723;Y:790,TestImage,,,,,,,,,,,,
6866,671189,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:731;Y:788,TestImage,,,,,,,,,,,,
6867,671213,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:740;Y:787,TestImage,,,,,,,,,,,,
6868,671237,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:753;Y:785,TestImage,,,,,,,,,,,,
6869,671261,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:762;Y:784,TestImage,,,,,,,,,,,,
6870,671285,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:766;Y:784,TestImage,,,,,,,,,,,,
6871,671318,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:767;Y:783,TestImage,,,,,,,,,,,,
6872,671349,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:769;Y:783,TestImage,,,,,,,,,,,,
6873,671445,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:770;Y:783,TestImage,,,,,,,,,,,,
6874,671485,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:771;Y:783,TestImage,,,,,,,,,,,,
6875,671517,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:773;Y:783,TestImage,,,,,,,,,,,,
6876,671541,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:775;Y:783,TestImage,,,,,,,,,,,,
6877,671573,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:775;Y:783,TestImage,,,,,,,,,,,,
6878,671669,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:776;Y:783,TestImage,,,,,,,,,,,,
6879,672069,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:776;Y:783,TestImage,,,,,,,,,,,,
6880,672110,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:775;Y:783,TestImage,,,,,,,,,,,,
6881,672157,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:775;Y:783,TestImage,,,,,,,,,,,,
6882,672187,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.01690149307251,59.6823219910005,0.656432330608368,2314.625,,,,,,,,
6883,672189,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:774;Y:784,TestImage,,,,,,,,,,,,
6884,672213,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:772;Y:784,TestImage,,,,,,,,,,,,
6885,672245,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:771;Y:785,TestImage,,,,,,,,,,,,
6886,672293,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:769;Y:786,TestImage,,,,,,,,,,,,
